trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
28,1.0,1.0,1.0,0.05896939997583461,0.9410306000241654,2.0,0.0,-0.1869555427892303,0.1869555427892303
29,1.0,1.0,1.0,0.03656102798501748,0.9634389720149825,2.0,0.0,-0.11591243652932279,0.11591243652932279
30,1.0,1.0,1.0,0.022667837350710873,0.9773321626492891,2.0,0.0,-0.07186571064818012,0.07186571064818012
31,1.0,1.0,1.0,0.014054059157440735,0.9859459408425593,2.0,0.0,-0.044556740601871675,0.044556740601871675
32,1.0,1.0,1.0,0.00871351667761322,0.9912864833223868,2.0,0.0,-0.027625179173160437,0.027625179173160437
33,1.0,1.0,1.0,0.005402380340120194,0.9945976196598798,1.0,1.0,0.9828723889126405,0.01712761108735947
34,2.0,1.0,0.0,-0.9966505241891255,0.9966505241891255,1.0,0.0,-0.3906191188741629,0.3906191188741629
35,2.0,2.0,1.0,0.3820766750027422,0.6179233249972578,1.0,0.0,-0.242183853701981,0.242183853701981
36,1.0,1.0,1.0,0.2368875385017002,0.7631124614982998,2.0,0.0,-0.15015398929522822,0.15015398929522822
37,1.0,1.0,1.0,0.1468702738710541,0.8531297261289459,2.0,0.0,-0.0930954733630415,0.0930954733630415
38,1.0,1.0,1.0,0.09105956980005359,0.9089404301999464,1.0,1.0,0.9422808065149143,0.05771919348508573
39,2.0,1.0,0.0,-0.9435430667239668,0.9435430667239668,2.0,1.0,0.5842141000392468,0.4157858999607532
40,1.0,1.0,1.0,0.4150032986311406,0.5849967013688594,2.0,0.0,-0.6377872579756669,0.6377872579756669
41,2.0,2.0,1.0,0.25730204515130717,0.7426979548486928,1.0,0.0,-0.39542809994491346,0.39542809994491346
42,2.0,2.0,1.0,0.15952726799381045,0.8404727320061895,2.0,1.0,0.7548345780341537,0.24516542196584634
43,1.0,1.0,1.0,0.09890690615616249,0.9010930938438375,1.0,1.0,0.46799743838117525,0.5320025616188248
44,1.0,1.0,1.0,0.061322281816820756,0.9386777181831792,2.0,0.0,-0.7098415882036714,0.7098415882036714
45,2.0,2.0,1.0,0.0380198147264289,0.9619801852735711,1.0,0.0,-0.44010178468627625,0.44010178468627625
46,1.0,1.0,1.0,0.023572285130385895,0.9764277148696141,2.0,0.0,-0.2728631065054913,0.2728631065054913
47,2.0,2.0,1.0,0.014614816780839202,0.9853851832191608,2.0,1.0,0.8308248739665954,0.1691751260334046
48,1.0,1.0,1.0,0.009061186404120347,0.9909388135958797,2.0,0.0,-0.48488857814071085,0.48488857814071085
49,2.0,2.0,1.0,0.005617935570554566,0.9943820644294454,1.0,0.0,-0.3006309184472407,0.3006309184472407
50,2.0,2.0,1.0,0.003483120053743849,0.9965168799462562,2.0,1.0,0.8136088305627107,0.18639116943728923
51,2.0,2.0,1.0,0.0021595344333211752,0.9978404655666788,1.0,0.0,-0.4955625250511193,0.4955625250511193
52,1.0,1.0,1.0,0.0013389113486591553,0.9986610886513408,2.0,0.0,-0.307248765531694,0.307248765531694
53,2.0,2.0,1.0,0.0008301250361686385,0.9991698749638314,1.0,0.0,-0.19049423462965026,0.19049423462965026
54,2.0,2.0,1.0,0.0005146775224245115,0.9994853224775755,2.0,1.0,0.8818935745296168,0.11810642547038316
55,2.0,2.0,1.0,0.00031910006390323264,0.9996808999360968,1.0,0.0,-0.4532259837916376,0.4532259837916376
56,1.0,1.0,1.0,0.0001978420396200331,0.99980215796038,2.0,0.0,-0.2810001099508153,0.2810001099508153
57,2.0,2.0,1.0,0.0001226620645644605,0.9998773379354355,1.0,0.0,-0.1742200681695055,0.1742200681695055
58,1.0,1.0,1.0,7.605048003000991e-05,0.99992394951997,2.0,0.0,-0.10801644226509341,0.10801644226509341
59,2.0,2.0,1.0,4.715129761856396e-05,0.9999528487023814,1.0,0.0,-0.06697019420435792,0.06697019420435792
60,2.0,2.0,1.0,2.9233804523465245e-05,0.9999707661954765,1.0,0.0,-0.04152152040670191,0.04152152040670191
61,2.0,2.0,1.0,1.8124958804599522e-05,0.9999818750411954,1.0,0.0,-0.025743342652155183,0.025743342652155183
62,2.0,2.0,1.0,1.1237474458858365e-05,0.9999887625255411,1.0,0.0,-0.015960872444336215,0.015960872444336215
63,1.0,1.0,1.0,6.967234164489966e-06,0.9999930327658355,2.0,0.0,-0.009895740915488452,0.009895740915488452
64,2.0,2.0,1.0,4.319685181997102e-06,0.999995680314818,1.0,0.0,-0.0061353593676028405,0.0061353593676028405
65,2.0,2.0,1.0,2.6782048128115576e-06,0.9999973217951872,1.0,0.0,-0.003803922807913761,0.003803922807913761
66,2.0,2.0,1.0,1.6604869839120795e-06,0.9999983395130161,1.0,0.0,-0.002358432140906532,0.002358432140906532
67,2.0,2.0,1.0,1.029501930038812e-06,0.99999897049807,1.0,0.0,-0.0014622279273620498,0.0014622279273620498
68,1.0,2.0,0.0,-0.9999993617088033,0.9999993617088033,1.0,1.0,0.9990934186850355,0.0009065813149644708
69,2.0,2.0,1.0,0.380000395740542,0.619999604259458,1.0,0.0,-0.38056208041527795,0.38056208041527795
70,2.0,1.0,0.0,-0.764399754640864,0.764399754640864,2.0,1.0,0.7640515101425277,0.23594848985747233
71,1.0,1.0,1.0,0.5260721521226643,0.47392784787733566,1.0,1.0,0.47371193628836716,0.5262880637116328
72,2.0,2.0,1.0,0.32616473431605186,0.6738352656839481,2.0,1.0,0.2937014004987877,0.7062985995012123
73,1.0,1.0,1.0,0.20222213527595212,0.7977778647240479,1.0,1.0,0.18209486830924837,0.8179051316907516
74,1.0,1.0,1.0,0.12537772387109025,0.8746222761289097,2.0,0.0,-0.887101181648266,0.887101181648266
75,2.0,2.0,1.0,0.07773418880007599,0.922265811199924,1.0,0.0,-0.550002732621925,0.550002732621925
76,1.0,1.0,1.0,0.048195197056047134,0.9518048029439529,2.0,0.0,-0.3410016942255935,0.3410016942255935
77,1.0,1.0,1.0,0.029881022174749194,0.9701189778252508,2.0,0.0,-0.21142105041986797,0.21142105041986797
78,1.0,1.0,1.0,0.0185262337483445,0.9814737662516555,1.0,1.0,0.8689189487396818,0.13108105126031816
79,2.0,2.0,1.0,0.011486264923973644,0.9885137350760264,1.0,0.0,-0.46127025178139724,0.46127025178139724
80,1.0,1.0,1.0,0.00712148425286363,0.9928785157471364,2.0,0.0,-0.2859875561044663,0.2859875561044663
81,1.0,1.0,1.0,0.0044153202367754885,0.9955846797632245,2.0,0.0,-0.17731228478476913,0.17731228478476913
82,2.0,2.0,1.0,0.0027374985468008317,0.9972625014531992,1.0,0.0,-0.10993361656655685,0.10993361656655685
83,1.0,1.0,1.0,0.0016972490990164735,0.9983027509009835,2.0,0.0,-0.06815884227126526,0.06815884227126526
84,2.0,1.0,0.0,-0.9989477055586098,0.9989477055586098,1.0,0.0,-0.042258482208184456,0.042258482208184456
85,1.0,1.0,1.0,0.38065242255366194,0.6193475774463381,1.0,1.0,0.9737997410309256,0.026200258969074363
86,1.0,1.0,1.0,0.2360045019832704,0.7639954980167296,1.0,1.0,0.603755839439174,0.39624416056082606
87,2.0,2.0,1.0,0.14632279122962766,0.8536772087703723,2.0,1.0,0.37432862045228776,0.6256713795477122
88,1.0,1.0,1.0,0.09072013056236916,0.9092798694376308,1.0,1.0,0.23208374468041848,0.7679162553195815
89,2.0,2.0,1.0,0.05624648094866891,0.9437535190513311,1.0,0.0,-0.8561080782981405,0.8561080782981405
90,1.0,1.0,1.0,0.03487281818817467,0.9651271818118253,2.0,0.0,-0.5307870085448472,0.5307870085448472
91,2.0,2.0,1.0,0.021621147276668307,0.9783788527233317,1.0,0.0,-0.3290879452978053,0.3290879452978053
92,2.0,2.0,1.0,0.013405111311534323,0.9865948886884657,1.0,0.0,-0.20403452608463926,0.20403452608463926
93,2.0,2.0,1.0,0.00831116901315132,0.9916888309868487,2.0,1.0,0.8734985938275237,0.12650140617247635
94,2.0,2.0,1.0,0.005152924788153768,0.9948470752118462,1.0,0.0,-0.45843087182693537,0.45843087182693537
95,1.0,1.0,1.0,0.003194813368655347,0.9968051866313447,2.0,0.0,-0.28422714053269993,0.28422714053269993
96,2.0,2.0,1.0,0.001980784288566295,0.9980192157114337,1.0,0.0,-0.17622082713027395,0.17622082713027395
97,2.0,2.0,1.0,0.0012280862589111319,0.9987719137410889,2.0,1.0,0.8907430871792301,0.10925691282076985
98,2.0,2.0,1.0,0.0007614134805249417,0.9992385865194751,2.0,1.0,0.5522607140511226,0.44773928594887735
99,0.0,0.0,0.0,0.0,0.9995279236420745,0.0,0.0,0.0,0.657598357288304
